Province/State,Country/Region,Lat,Long,codigo,confirmados,fallecidos,fecha,recuperado
,Central African Republic,6.6111,20.9394,Central African Republicnan29-01-2020,0.0,0.0,29-01-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan30-01-2020,0.0,0.0,30-01-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan31-01-2020,0.0,0.0,31-01-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan01-02-2020,0.0,0.0,01-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan02-02-2020,0.0,0.0,02-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan03-02-2020,0.0,0.0,03-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan04-02-2020,0.0,0.0,04-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan05-02-2020,0.0,0.0,05-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan06-02-2020,0.0,0.0,06-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan07-02-2020,0.0,0.0,07-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan08-02-2020,0.0,0.0,08-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan09-02-2020,0.0,0.0,09-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan10-02-2020,0.0,0.0,10-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan11-02-2020,0.0,0.0,11-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan12-02-2020,0.0,0.0,12-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan13-02-2020,0.0,0.0,13-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan14-02-2020,0.0,0.0,14-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan15-02-2020,0.0,0.0,15-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan16-02-2020,0.0,0.0,16-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan17-02-2020,0.0,0.0,17-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan18-02-2020,0.0,0.0,18-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan19-02-2020,0.0,0.0,19-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan20-02-2020,0.0,0.0,20-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan21-02-2020,0.0,0.0,21-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan22-02-2020,0.0,0.0,22-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan23-02-2020,0.0,0.0,23-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan24-02-2020,0.0,0.0,24-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan25-02-2020,0.0,0.0,25-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan26-02-2020,0.0,0.0,26-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan27-02-2020,0.0,0.0,27-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan28-02-2020,0.0,0.0,28-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan29-02-2020,0.0,0.0,29-02-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan01-03-2020,0.0,0.0,01-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan02-03-2020,0.0,0.0,02-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan03-03-2020,0.0,0.0,03-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan04-03-2020,0.0,0.0,04-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan05-03-2020,0.0,0.0,05-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan06-03-2020,0.0,0.0,06-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan07-03-2020,0.0,0.0,07-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan08-03-2020,0.0,0.0,08-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan09-03-2020,0.0,0.0,09-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan10-03-2020,0.0,0.0,10-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan11-03-2020,0.0,0.0,11-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan12-03-2020,0.0,0.0,12-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan13-03-2020,0.0,0.0,13-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan14-03-2020,0.0,0.0,14-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan15-03-2020,1.0,0.0,15-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan16-03-2020,0.0,0.0,16-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan17-03-2020,0.0,0.0,17-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan18-03-2020,0.0,0.0,18-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan19-03-2020,0.0,0.0,19-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan20-03-2020,2.0,0.0,20-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan21-03-2020,0.0,0.0,21-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan22-03-2020,0.0,0.0,22-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan23-03-2020,0.0,0.0,23-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan24-03-2020,0.0,0.0,24-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan25-03-2020,0.0,0.0,25-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan26-03-2020,0.0,0.0,26-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan27-03-2020,0.0,0.0,27-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan28-03-2020,0.0,0.0,28-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan29-03-2020,0.0,0.0,29-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan30-03-2020,0.0,0.0,30-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan31-03-2020,0.0,0.0,31-03-2020,0.0
,Central African Republic,6.6111,20.9394,Central African Republicnan01-04-2020,0.0,0.0,01-04-2020,0.0
,Chad,15.4542,18.7322,Chadnan23-01-2020,0.0,0.0,23-01-2020,
,Chad,15.4542,18.7322,Chadnan24-01-2020,0.0,0.0,24-01-2020,
,Chad,15.4542,18.7322,Chadnan25-01-2020,0.0,0.0,25-01-2020,0.0
,Chad,15.4542,18.7322,Chadnan26-01-2020,0.0,0.0,26-01-2020,0.0
,Chad,15.4542,18.7322,Chadnan27-01-2020,0.0,0.0,27-01-2020,0.0
,Chad,15.4542,18.7322,Chadnan28-01-2020,0.0,0.0,28-01-2020,0.0
,Chad,15.4542,18.7322,Chadnan29-01-2020,0.0,0.0,29-01-2020,0.0
,Chad,15.4542,18.7322,Chadnan30-01-2020,0.0,0.0,30-01-2020,0.0
,Chad,15.4542,18.7322,Chadnan31-01-2020,0.0,0.0,31-01-2020,0.0
,Chad,15.4542,18.7322,Chadnan01-02-2020,0.0,0.0,01-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan02-02-2020,0.0,0.0,02-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan03-02-2020,0.0,0.0,03-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan04-02-2020,0.0,0.0,04-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan05-02-2020,0.0,0.0,05-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan06-02-2020,0.0,0.0,06-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan07-02-2020,0.0,0.0,07-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan08-02-2020,0.0,0.0,08-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan09-02-2020,0.0,0.0,09-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan10-02-2020,0.0,0.0,10-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan11-02-2020,0.0,0.0,11-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan12-02-2020,0.0,0.0,12-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan13-02-2020,0.0,0.0,13-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan14-02-2020,0.0,0.0,14-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan15-02-2020,0.0,0.0,15-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan16-02-2020,0.0,0.0,16-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan17-02-2020,0.0,0.0,17-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan18-02-2020,0.0,0.0,18-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan19-02-2020,0.0,0.0,19-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan20-02-2020,0.0,0.0,20-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan21-02-2020,0.0,0.0,21-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan22-02-2020,0.0,0.0,22-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan23-02-2020,0.0,0.0,23-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan24-02-2020,0.0,0.0,24-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan25-02-2020,0.0,0.0,25-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan26-02-2020,0.0,0.0,26-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan27-02-2020,0.0,0.0,27-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan28-02-2020,0.0,0.0,28-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan29-02-2020,0.0,0.0,29-02-2020,0.0
,Chad,15.4542,18.7322,Chadnan01-03-2020,0.0,0.0,01-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan02-03-2020,0.0,0.0,02-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan03-03-2020,0.0,0.0,03-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan04-03-2020,0.0,0.0,04-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan05-03-2020,0.0,0.0,05-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan06-03-2020,0.0,0.0,06-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan07-03-2020,0.0,0.0,07-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan08-03-2020,0.0,0.0,08-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan09-03-2020,0.0,0.0,09-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan10-03-2020,0.0,0.0,10-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan11-03-2020,0.0,0.0,11-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan12-03-2020,0.0,0.0,12-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan13-03-2020,0.0,0.0,13-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan14-03-2020,0.0,0.0,14-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan15-03-2020,0.0,0.0,15-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan16-03-2020,0.0,0.0,16-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan17-03-2020,0.0,0.0,17-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan18-03-2020,0.0,0.0,18-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan19-03-2020,1.0,0.0,19-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan20-03-2020,0.0,0.0,20-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan21-03-2020,0.0,0.0,21-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan22-03-2020,0.0,0.0,22-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan23-03-2020,0.0,0.0,23-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan24-03-2020,2.0,0.0,24-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan25-03-2020,0.0,0.0,25-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan26-03-2020,0.0,0.0,26-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan27-03-2020,0.0,0.0,27-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan28-03-2020,0.0,0.0,28-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan29-03-2020,0.0,0.0,29-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan30-03-2020,2.0,0.0,30-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan31-03-2020,2.0,0.0,31-03-2020,0.0
,Chad,15.4542,18.7322,Chadnan01-04-2020,0.0,0.0,01-04-2020,0.0
,Chile,-35.6751,-71.543,Chilenan23-01-2020,0.0,0.0,23-01-2020,
,Chile,-35.6751,-71.543,Chilenan24-01-2020,0.0,0.0,24-01-2020,
,Chile,-35.6751,-71.543,Chilenan25-01-2020,0.0,0.0,25-01-2020,0.0
,Chile,-35.6751,-71.543,Chilenan26-01-2020,0.0,0.0,26-01-2020,0.0
,Chile,-35.6751,-71.543,Chilenan27-01-2020,0.0,0.0,27-01-2020,0.0
,Chile,-35.6751,-71.543,Chilenan28-01-2020,0.0,0.0,28-01-2020,0.0
,Chile,-35.6751,-71.543,Chilenan29-01-2020,0.0,0.0,29-01-2020,0.0
,Chile,-35.6751,-71.543,Chilenan30-01-2020,0.0,0.0,30-01-2020,0.0
,Chile,-35.6751,-71.543,Chilenan31-01-2020,0.0,0.0,31-01-2020,0.0
,Chile,-35.6751,-71.543,Chilenan01-02-2020,0.0,0.0,01-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan02-02-2020,0.0,0.0,02-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan03-02-2020,0.0,0.0,03-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan04-02-2020,0.0,0.0,04-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan05-02-2020,0.0,0.0,05-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan06-02-2020,0.0,0.0,06-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan07-02-2020,0.0,0.0,07-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan08-02-2020,0.0,0.0,08-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan09-02-2020,0.0,0.0,09-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan10-02-2020,0.0,0.0,10-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan11-02-2020,0.0,0.0,11-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan12-02-2020,0.0,0.0,12-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan13-02-2020,0.0,0.0,13-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan14-02-2020,0.0,0.0,14-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan15-02-2020,0.0,0.0,15-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan16-02-2020,0.0,0.0,16-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan17-02-2020,0.0,0.0,17-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan18-02-2020,0.0,0.0,18-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan19-02-2020,0.0,0.0,19-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan20-02-2020,0.0,0.0,20-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan21-02-2020,0.0,0.0,21-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan22-02-2020,0.0,0.0,22-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan23-02-2020,0.0,0.0,23-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan24-02-2020,0.0,0.0,24-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan25-02-2020,0.0,0.0,25-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan26-02-2020,0.0,0.0,26-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan27-02-2020,0.0,0.0,27-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan28-02-2020,0.0,0.0,28-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan29-02-2020,0.0,0.0,29-02-2020,0.0
,Chile,-35.6751,-71.543,Chilenan01-03-2020,0.0,0.0,01-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan02-03-2020,0.0,0.0,02-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan03-03-2020,1.0,0.0,03-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan04-03-2020,0.0,0.0,04-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan05-03-2020,3.0,0.0,05-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan06-03-2020,0.0,0.0,06-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan07-03-2020,0.0,0.0,07-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan08-03-2020,4.0,0.0,08-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan09-03-2020,0.0,0.0,09-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan10-03-2020,5.0,0.0,10-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan11-03-2020,10.0,0.0,11-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan12-03-2020,0.0,0.0,12-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan13-03-2020,20.0,0.0,13-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan14-03-2020,18.0,0.0,14-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan15-03-2020,13.0,0.0,15-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan16-03-2020,81.0,0.0,16-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan17-03-2020,46.0,0.0,17-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan18-03-2020,37.0,0.0,18-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan19-03-2020,0.0,0.0,19-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan20-03-2020,196.0,0.0,20-03-2020,6.0
,Chile,-35.6751,-71.543,Chilenan21-03-2020,103.0,0.0,21-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan22-03-2020,95.0,1.0,22-03-2020,2.0
,Chile,-35.6751,-71.543,Chilenan23-03-2020,114.0,1.0,23-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan24-03-2020,176.0,0.0,24-03-2020,9.0
,Chile,-35.6751,-71.543,Chilenan25-03-2020,220.0,1.0,25-03-2020,5.0
,Chile,-35.6751,-71.543,Chilenan26-03-2020,164.0,1.0,26-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan27-03-2020,304.0,1.0,27-03-2020,21.0
,Chile,-35.6751,-71.543,Chilenan28-03-2020,299.0,1.0,28-03-2020,18.0
,Chile,-35.6751,-71.543,Chilenan29-03-2020,230.0,1.0,29-03-2020,14.0
,Chile,-35.6751,-71.543,Chilenan30-03-2020,310.0,1.0,30-03-2020,81.0
,Chile,-35.6751,-71.543,Chilenan31-03-2020,289.0,4.0,31-03-2020,0.0
,Chile,-35.6751,-71.543,Chilenan01-04-2020,293.0,4.0,01-04-2020,78.0
Anhui,China,31.8257,117.2264,ChinaAnhui23-01-2020,8.0,0.0,23-01-2020,
Anhui,China,31.8257,117.2264,ChinaAnhui24-01-2020,6.0,0.0,24-01-2020,
Anhui,China,31.8257,117.2264,ChinaAnhui25-01-2020,24.0,0.0,25-01-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui26-01-2020,21.0,0.0,26-01-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui27-01-2020,10.0,0.0,27-01-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui28-01-2020,36.0,0.0,28-01-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui29-01-2020,46.0,0.0,29-01-2020,2.0
Anhui,China,31.8257,117.2264,ChinaAnhui30-01-2020,48.0,0.0,30-01-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui31-01-2020,37.0,0.0,31-01-2020,1.0
Anhui,China,31.8257,117.2264,ChinaAnhui01-02-2020,60.0,0.0,01-02-2020,2.0
Anhui,China,31.8257,117.2264,ChinaAnhui02-02-2020,43.0,0.0,02-02-2020,2.0
Anhui,China,31.8257,117.2264,ChinaAnhui03-02-2020,68.0,0.0,03-02-2020,7.0
Anhui,China,31.8257,117.2264,ChinaAnhui04-02-2020,72.0,0.0,04-02-2020,6.0
Anhui,China,31.8257,117.2264,ChinaAnhui05-02-2020,50.0,0.0,05-02-2020,3.0
Anhui,China,31.8257,117.2264,ChinaAnhui06-02-2020,61.0,0.0,06-02-2020,11.0
Anhui,China,31.8257,117.2264,ChinaAnhui07-02-2020,74.0,0.0,07-02-2020,13.0
Anhui,China,31.8257,117.2264,ChinaAnhui08-02-2020,68.0,0.0,08-02-2020,12.0
Anhui,China,31.8257,117.2264,ChinaAnhui09-02-2020,46.0,1.0,09-02-2020,13.0
Anhui,China,31.8257,117.2264,ChinaAnhui10-02-2020,51.0,2.0,10-02-2020,16.0
Anhui,China,31.8257,117.2264,ChinaAnhui11-02-2020,30.0,1.0,11-02-2020,17.0
Anhui,China,31.8257,117.2264,ChinaAnhui12-02-2020,29.0,0.0,12-02-2020,22.0
Anhui,China,31.8257,117.2264,ChinaAnhui13-02-2020,21.0,1.0,13-02-2020,30.0
Anhui,China,31.8257,117.2264,ChinaAnhui14-02-2020,24.0,1.0,14-02-2020,36.0
Anhui,China,31.8257,117.2264,ChinaAnhui15-02-2020,16.0,0.0,15-02-2020,28.0
Anhui,China,31.8257,117.2264,ChinaAnhui16-02-2020,12.0,0.0,16-02-2020,34.0
Anhui,China,31.8257,117.2264,ChinaAnhui17-02-2020,11.0,0.0,17-02-2020,25.0
Anhui,China,31.8257,117.2264,ChinaAnhui18-02-2020,9.0,0.0,18-02-2020,81.0
Anhui,China,31.8257,117.2264,ChinaAnhui19-02-2020,4.0,0.0,19-02-2020,52.0
Anhui,China,31.8257,117.2264,ChinaAnhui20-02-2020,1.0,0.0,20-02-2020,61.0
Anhui,China,31.8257,117.2264,ChinaAnhui21-02-2020,1.0,0.0,21-02-2020,65.0
Anhui,China,31.8257,117.2264,ChinaAnhui22-02-2020,1.0,0.0,22-02-2020,58.0
Anhui,China,31.8257,117.2264,ChinaAnhui23-02-2020,0.0,0.0,23-02-2020,40.0
Anhui,China,31.8257,117.2264,ChinaAnhui24-02-2020,0.0,0.0,24-02-2020,26.0
Anhui,China,31.8257,117.2264,ChinaAnhui25-02-2020,0.0,0.0,25-02-2020,49.0
Anhui,China,31.8257,117.2264,ChinaAnhui26-02-2020,0.0,0.0,26-02-2020,32.0
Anhui,China,31.8257,117.2264,ChinaAnhui27-02-2020,0.0,0.0,27-02-2020,48.0
Anhui,China,31.8257,117.2264,ChinaAnhui28-02-2020,1.0,0.0,28-02-2020,29.0
Anhui,China,31.8257,117.2264,ChinaAnhui29-02-2020,0.0,0.0,29-02-2020,47.0
Anhui,China,31.8257,117.2264,ChinaAnhui01-03-2020,0.0,0.0,01-03-2020,5.0
Anhui,China,31.8257,117.2264,ChinaAnhui02-03-2020,0.0,0.0,02-03-2020,44.0
Anhui,China,31.8257,117.2264,ChinaAnhui03-03-2020,0.0,0.0,03-03-2020,19.0
Anhui,China,31.8257,117.2264,ChinaAnhui04-03-2020,0.0,0.0,04-03-2020,20.0
Anhui,China,31.8257,117.2264,ChinaAnhui05-03-2020,0.0,0.0,05-03-2020,14.0
Anhui,China,31.8257,117.2264,ChinaAnhui06-03-2020,0.0,0.0,06-03-2020,9.0
Anhui,China,31.8257,117.2264,ChinaAnhui07-03-2020,0.0,0.0,07-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui08-03-2020,0.0,0.0,08-03-2020,5.0
Anhui,China,31.8257,117.2264,ChinaAnhui09-03-2020,0.0,0.0,09-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui10-03-2020,0.0,0.0,10-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui11-03-2020,0.0,0.0,11-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui12-03-2020,0.0,0.0,12-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui13-03-2020,0.0,0.0,13-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui14-03-2020,0.0,0.0,14-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui15-03-2020,0.0,0.0,15-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui16-03-2020,0.0,0.0,16-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui17-03-2020,0.0,0.0,17-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui18-03-2020,0.0,0.0,18-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui19-03-2020,0.0,0.0,19-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui20-03-2020,0.0,0.0,20-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui21-03-2020,0.0,0.0,21-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui22-03-2020,0.0,0.0,22-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui23-03-2020,0.0,0.0,23-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui24-03-2020,0.0,0.0,24-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui25-03-2020,0.0,0.0,25-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui26-03-2020,0.0,0.0,26-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui27-03-2020,0.0,0.0,27-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui28-03-2020,0.0,0.0,28-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui29-03-2020,0.0,0.0,29-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui30-03-2020,0.0,0.0,30-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui31-03-2020,0.0,0.0,31-03-2020,0.0
Anhui,China,31.8257,117.2264,ChinaAnhui01-04-2020,0.0,0.0,01-04-2020,0.0
Beijing,China,40.1824,116.4142,ChinaBeijing23-01-2020,8.0,0.0,23-01-2020,
Beijing,China,40.1824,116.4142,ChinaBeijing24-01-2020,14.0,0.0,24-01-2020,
Beijing,China,40.1824,116.4142,ChinaBeijing25-01-2020,5.0,0.0,25-01-2020,1.0
Beijing,China,40.1824,116.4142,ChinaBeijing26-01-2020,27.0,0.0,26-01-2020,0.0
Beijing,China,40.1824,116.4142,ChinaBeijing27-01-2020,12.0,1.0,27-01-2020,0.0
Beijing,China,40.1824,116.4142,ChinaBeijing28-01-2020,11.0,0.0,28-01-2020,2.0
Beijing,China,40.1824,116.4142,ChinaBeijing29-01-2020,20.0,0.0,29-01-2020,0.0
Beijing,China,40.1824,116.4142,ChinaBeijing30-01-2020,3.0,0.0,30-01-2020,0.0
Beijing,China,40.1824,116.4142,ChinaBeijing31-01-2020,25.0,0.0,31-01-2020,1.0
Beijing,China,40.1824,116.4142,ChinaBeijing01-02-2020,29.0,0.0,01-02-2020,4.0
Beijing,China,40.1824,116.4142,ChinaBeijing02-02-2020,23.0,0.0,02-02-2020,0.0
