Region,Comuna,Poblacion,Tasa,Fecha
Arica y Parinacota,General Lagos,810.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,15201.0
Arica y Parinacota,Putre,2515.0,0.0,2515.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Arica y Parinacota,Putre,2515.0,0.0,0.0
Tarapacá,Alto Hospicio,129999.0,30.0,1107.0
Tarapacá,Alto Hospicio,129999.0,30.0,129999.0
Tarapacá,Alto Hospicio,129999.0,30.0,0.0
Tarapacá,Alto Hospicio,129999.0,30.0,0.0
Tarapacá,Alto Hospicio,129999.0,30.0,0.0
Tarapacá,Alto Hospicio,129999.0,30.0,5.0
Tarapacá,Alto Hospicio,129999.0,30.0,6.0
Tarapacá,Alto Hospicio,129999.0,30.0,10.0
Tarapacá,Alto Hospicio,129999.0,30.0,14.0
Tarapacá,Alto Hospicio,129999.0,30.0,15.0
Tarapacá,Alto Hospicio,129999.0,30.0,16.0
Tarapacá,Alto Hospicio,129999.0,30.0,27.0
Tarapacá,Alto Hospicio,129999.0,30.0,39.0
Tarapacá,Camina,1375.0,0.0,1402.0
Tarapacá,Camina,1375.0,0.0,1375.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Camina,1375.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,1403.0
Tarapacá,Colchane,1583.0,0.0,1583.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Colchane,1583.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,1404.0
Tarapacá,Huara,3000.0,0.0,3000.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Huara,3000.0,0.0,0.0
Tarapacá,Iquique,223463.0,26.0,1101.0
Tarapacá,Iquique,223463.0,26.0,223463.0
Tarapacá,Iquique,223463.0,26.0,5.0
Tarapacá,Iquique,223463.0,26.0,9.0
Tarapacá,Iquique,223463.0,26.0,10.0
Tarapacá,Iquique,223463.0,26.0,13.0
Tarapacá,Iquique,223463.0,26.0,16.0
Tarapacá,Iquique,223463.0,26.0,18.0
Tarapacá,Iquique,223463.0,26.0,26.0
Tarapacá,Iquique,223463.0,26.0,26.0
Tarapacá,Iquique,223463.0,26.0,31.0
Tarapacá,Iquique,223463.0,26.0,36.0
Tarapacá,Iquique,223463.0,26.0,58.0
Tarapacá,Pica,5958.0,520.3,1405.0
Tarapacá,Pica,5958.0,520.3,5958.0
Tarapacá,Pica,5958.0,520.3,0.0
Tarapacá,Pica,5958.0,520.3,0.0
Tarapacá,Pica,5958.0,520.3,0.0
Tarapacá,Pica,5958.0,520.3,0.0
Tarapacá,Pica,5958.0,520.3,0.0
Tarapacá,Pica,5958.0,520.3,5.0
Tarapacá,Pica,5958.0,520.3,10.0
Tarapacá,Pica,5958.0,520.3,19.0
Tarapacá,Pica,5958.0,520.3,24.0
Tarapacá,Pica,5958.0,520.3,28.0
Tarapacá,Pica,5958.0,520.3,31.0
Tarapacá,Pozo Almonte,17395.0,11.5,1401.0
Tarapacá,Pozo Almonte,17395.0,11.5,17395.0
Tarapacá,Pozo Almonte,17395.0,11.5,0.0
Tarapacá,Pozo Almonte,17395.0,11.5,0.0
Tarapacá,Pozo Almonte,17395.0,11.5,0.0
Tarapacá,Pozo Almonte,17395.0,11.5,0.0
Tarapacá,Pozo Almonte,17395.0,11.5,0.0
Tarapacá,Pozo Almonte,17395.0,11.5,0.0
Tarapacá,Pozo Almonte,17395.0,11.5,2.0
Tarapacá,Pozo Almonte,17395.0,11.5,2.0
Tarapacá,Pozo Almonte,17395.0,11.5,2.0
Tarapacá,Pozo Almonte,17395.0,11.5,2.0
Tarapacá,Pozo Almonte,17395.0,11.5,2.0
Antofagasta,Antofagasta,425725.0,61.3,2101.0
Antofagasta,Antofagasta,425725.0,61.3,425725.0
Antofagasta,Antofagasta,425725.0,61.3,29.0
Antofagasta,Antofagasta,425725.0,61.3,32.0
Antofagasta,Antofagasta,425725.0,61.3,44.0
Antofagasta,Antofagasta,425725.0,61.3,54.0
Antofagasta,Antofagasta,425725.0,61.3,60.0
Antofagasta,Antofagasta,425725.0,61.3,82.0
Antofagasta,Antofagasta,425725.0,61.3,106.0
Antofagasta,Antofagasta,425725.0,61.3,122.0
Antofagasta,Antofagasta,425725.0,61.3,145.0
Antofagasta,Antofagasta,425725.0,61.3,184.0
Antofagasta,Antofagasta,425725.0,61.3,261.0
Antofagasta,Calama,190336.0,18.4,2201.0
Antofagasta,Calama,190336.0,18.4,190336.0
Antofagasta,Calama,190336.0,18.4,0.0
Antofagasta,Calama,190336.0,18.4,0.0
Antofagasta,Calama,190336.0,18.4,5.0
Antofagasta,Calama,190336.0,18.4,7.0
Antofagasta,Calama,190336.0,18.4,8.0
Antofagasta,Calama,190336.0,18.4,13.0
Antofagasta,Calama,190336.0,18.4,20.0
Antofagasta,Calama,190336.0,18.4,21.0
Antofagasta,Calama,190336.0,18.4,21.0
Antofagasta,Calama,190336.0,18.4,25.0
Antofagasta,Calama,190336.0,18.4,35.0
Antofagasta,Maria Elena,6814.0,102.7,2302.0
Antofagasta,Maria Elena,6814.0,102.7,6814.0
Antofagasta,Maria Elena,6814.0,102.7,0.0
Antofagasta,Maria Elena,6814.0,102.7,0.0
Antofagasta,Maria Elena,6814.0,102.7,0.0
Antofagasta,Maria Elena,6814.0,102.7,0.0
Antofagasta,Maria Elena,6814.0,102.7,0.0
Antofagasta,Maria Elena,6814.0,102.7,0.0
Antofagasta,Maria Elena,6814.0,102.7,1.0
Antofagasta,Maria Elena,6814.0,102.7,2.0
Antofagasta,Maria Elena,6814.0,102.7,4.0
Antofagasta,Maria Elena,6814.0,102.7,6.0
Antofagasta,Maria Elena,6814.0,102.7,7.0
Antofagasta,Mejillones,14776.0,291.0,2102.0
Antofagasta,Mejillones,14776.0,291.0,14776.0
Antofagasta,Mejillones,14776.0,291.0,0.0
Antofagasta,Mejillones,14776.0,291.0,0.0
Antofagasta,Mejillones,14776.0,291.0,0.0
Antofagasta,Mejillones,14776.0,291.0,0.0
Antofagasta,Mejillones,14776.0,291.0,0.0
Antofagasta,Mejillones,14776.0,291.0,6.0
Antofagasta,Mejillones,14776.0,291.0,12.0
Antofagasta,Mejillones,14776.0,291.0,14.0
Antofagasta,Mejillones,14776.0,291.0,19.0
Antofagasta,Mejillones,14776.0,291.0,27.0
Antofagasta,Mejillones,14776.0,291.0,43.0
Antofagasta,Ollague,287.0,0.0,2202.0
Antofagasta,Ollague,287.0,0.0,287.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,Ollague,287.0,0.0,0.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,2203.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,10434.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,0.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,0.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,0.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,4.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,4.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,4.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,4.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,4.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,4.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,4.0
Antofagasta,San Pedro de Atacama,10434.0,38.3,4.0
Antofagasta,Sierra Gorda,1746.0,0.0,2103.0
Antofagasta,Sierra Gorda,1746.0,0.0,1746.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Sierra Gorda,1746.0,0.0,0.0
Antofagasta,Taltal,13657.0,51.3,2104.0
Antofagasta,Taltal,13657.0,51.3,13657.0
Antofagasta,Taltal,13657.0,51.3,0.0
Antofagasta,Taltal,13657.0,51.3,0.0
Antofagasta,Taltal,13657.0,51.3,0.0
Antofagasta,Taltal,13657.0,51.3,0.0
Antofagasta,Taltal,13657.0,51.3,0.0
Antofagasta,Taltal,13657.0,51.3,0.0
Antofagasta,Taltal,13657.0,51.3,3.0
Antofagasta,Taltal,13657.0,51.3,7.0
Antofagasta,Taltal,13657.0,51.3,7.0
Antofagasta,Taltal,13657.0,51.3,7.0
Antofagasta,Taltal,13657.0,51.3,7.0
Antofagasta,Tocopilla,28079.0,39.2,2301.0
Antofagasta,Tocopilla,28079.0,39.2,28079.0
Antofagasta,Tocopilla,28079.0,39.2,0.0
Antofagasta,Tocopilla,28079.0,39.2,0.0
Antofagasta,Tocopilla,28079.0,39.2,0.0
Antofagasta,Tocopilla,28079.0,39.2,0.0
Antofagasta,Tocopilla,28079.0,39.2,0.0
Antofagasta,Tocopilla,28079.0,39.2,0.0
Antofagasta,Tocopilla,28079.0,39.2,3.0
Antofagasta,Tocopilla,28079.0,39.2,6.0
Antofagasta,Tocopilla,28079.0,39.2,11.0
Antofagasta,Tocopilla,28079.0,39.2,11.0
Antofagasta,Tocopilla,28079.0,39.2,11.0
Atacama,Alto del Carmen,5729.0,0.0,3302.0
Atacama,Alto del Carmen,5729.0,0.0,5729.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Alto del Carmen,5729.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,3102.0
Atacama,Caldera,19426.0,0.0,19426.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Caldera,19426.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,3201.0
Atacama,Chanaral,13164.0,0.0,13164.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Chanaral,13164.0,0.0,0.0
Atacama,Copiapo,171766.0,4.7,3101.0
Atacama,Copiapo,171766.0,4.7,171766.0
Atacama,Copiapo,171766.0,4.7,0.0
Atacama,Copiapo,171766.0,4.7,0.0
Atacama,Copiapo,171766.0,4.7,4.0
Atacama,Copiapo,171766.0,4.7,4.0
Atacama,Copiapo,171766.0,4.7,5.0
Atacama,Copiapo,171766.0,4.7,8.0
Atacama,Copiapo,171766.0,4.7,8.0
Atacama,Copiapo,171766.0,4.7,8.0
Atacama,Copiapo,171766.0,4.7,8.0
Atacama,Copiapo,171766.0,4.7,8.0
Atacama,Copiapo,171766.0,4.7,8.0
Atacama,Diego de Almagro,14358.0,7.0,3202.0
Atacama,Diego de Almagro,14358.0,7.0,14358.0
Atacama,Diego de Almagro,14358.0,7.0,0.0
Atacama,Diego de Almagro,14358.0,7.0,0.0
Atacama,Diego de Almagro,14358.0,7.0,0.0
Atacama,Diego de Almagro,14358.0,7.0,0.0
Atacama,Diego de Almagro,14358.0,7.0,0.0
Atacama,Diego de Almagro,14358.0,7.0,0.0
Atacama,Diego de Almagro,14358.0,7.0,1.0
Atacama,Diego de Almagro,14358.0,7.0,1.0
Atacama,Diego de Almagro,14358.0,7.0,1.0
Atacama,Diego de Almagro,14358.0,7.0,1.0
Atacama,Diego de Almagro,14358.0,7.0,1.0
Atacama,Freirina,7681.0,0.0,3303.0
Atacama,Freirina,7681.0,0.0,7681.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Freirina,7681.0,0.0,0.0
Atacama,Huasco,11264.0,0.0,3304.0
Atacama,Huasco,11264.0,0.0,11264.0
Atacama,Huasco,11264.0,0.0,0.0
Atacama,Huasco,11264.0,0.0,0.0
Atacama,Huasco,11264.0,0.0,0.0
Atacama,Huasco,11264.0,0.0,0.0
Atacama,Huasco,11264.0,0.0,0.0
Atacama,Huasco,11264.0,0.0,0.0
Atacama,Huasco,11264.0,0.0,0.0
Atacama,Huasco,11264.0,0.0,0.0
Atacama,Huasco,11264.0,0.0,0.0
Atacama,Huasco,11264.0,0.0,1.0
Atacama,Huasco,11264.0,0.0,0.0
Atacama,Tierra Amarilla,14312.0,34.9,3103.0
Atacama,Tierra Amarilla,14312.0,34.9,14312.0
Atacama,Tierra Amarilla,14312.0,34.9,0.0
Atacama,Tierra Amarilla,14312.0,34.9,0.0
Atacama,Tierra Amarilla,14312.0,34.9,0.0
Atacama,Tierra Amarilla,14312.0,34.9,0.0
Atacama,Tierra Amarilla,14312.0,34.9,0.0
Atacama,Tierra Amarilla,14312.0,34.9,4.0
Atacama,Tierra Amarilla,14312.0,34.9,4.0
Atacama,Tierra Amarilla,14312.0,34.9,4.0
Atacama,Tierra Amarilla,14312.0,34.9,4.0
Atacama,Tierra Amarilla,14312.0,34.9,4.0
Atacama,Tierra Amarilla,14312.0,34.9,5.0
Atacama,Vallenar,57009.0,12.3,3301.0
Atacama,Vallenar,57009.0,12.3,57009.0
Atacama,Vallenar,57009.0,12.3,0.0
Atacama,Vallenar,57009.0,12.3,0.0
Atacama,Vallenar,57009.0,12.3,0.0
Atacama,Vallenar,57009.0,12.3,0.0
Atacama,Vallenar,57009.0,12.3,0.0
Atacama,Vallenar,57009.0,12.3,0.0
Atacama,Vallenar,57009.0,12.3,0.0
Atacama,Vallenar,57009.0,12.3,0.0
Atacama,Vallenar,57009.0,12.3,0.0
Atacama,Vallenar,57009.0,12.3,0.0
Atacama,Vallenar,57009.0,12.3,7.0
Coquimbo,Andacollo,11791.0,0.0,4103.0
Coquimbo,Andacollo,11791.0,0.0,11791.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Andacollo,11791.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,4202.0
Coquimbo,Canela,9546.0,0.0,9546.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Canela,9546.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,4302.0
Coquimbo,Combarbala,13884.0,0.0,13884.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Combarbala,13884.0,0.0,0.0
Coquimbo,Coquimbo,256735.0,9.3,4102.0
Coquimbo,Coquimbo,256735.0,9.3,256735.0
Coquimbo,Coquimbo,256735.0,9.3,17.0
Coquimbo,Coquimbo,256735.0,9.3,19.0
Coquimbo,Coquimbo,256735.0,9.3,19.0
Coquimbo,Coquimbo,256735.0,9.3,19.0
Coquimbo,Coquimbo,256735.0,9.3,19.0
Coquimbo,Coquimbo,256735.0,9.3,21.0
Coquimbo,Coquimbo,256735.0,9.3,21.0
Coquimbo,Coquimbo,256735.0,9.3,19.0
Coquimbo,Coquimbo,256735.0,9.3,20.0
Coquimbo,Coquimbo,256735.0,9.3,23.0
Coquimbo,Coquimbo,256735.0,9.3,24.0
Coquimbo,Illapel,32801.0,54.9,4201.0
Coquimbo,Illapel,32801.0,54.9,32801.0
Coquimbo,Illapel,32801.0,54.9,0.0
Coquimbo,Illapel,32801.0,54.9,0.0
Coquimbo,Illapel,32801.0,54.9,0.0
Coquimbo,Illapel,32801.0,54.9,7.0
Coquimbo,Illapel,32801.0,54.9,12.0
Coquimbo,Illapel,32801.0,54.9,13.0
Coquimbo,Illapel,32801.0,54.9,17.0
Coquimbo,Illapel,32801.0,54.9,19.0
Coquimbo,Illapel,32801.0,54.9,19.0
Coquimbo,Illapel,32801.0,54.9,18.0
Coquimbo,Illapel,32801.0,54.9,18.0
Coquimbo,La Higuera,4450.0,0.0,4104.0
Coquimbo,La Higuera,4450.0,0.0,4450.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Higuera,4450.0,0.0,0.0
Coquimbo,La Serena,249656.0,7.2,4101.0
Coquimbo,La Serena,249656.0,7.2,249656.0
Coquimbo,La Serena,249656.0,7.2,0.0
Coquimbo,La Serena,249656.0,7.2,0.0
Coquimbo,La Serena,249656.0,7.2,8.0
Coquimbo,La Serena,249656.0,7.2,12.0
Coquimbo,La Serena,249656.0,7.2,12.0
Coquimbo,La Serena,249656.0,7.2,12.0
Coquimbo,La Serena,249656.0,7.2,12.0
Coquimbo,La Serena,249656.0,7.2,12.0
Coquimbo,La Serena,249656.0,7.2,12.0
Coquimbo,La Serena,249656.0,7.2,16.0
Coquimbo,La Serena,249656.0,7.2,18.0
Coquimbo,Los Vilos,23374.0,4.3,4203.0
Coquimbo,Los Vilos,23374.0,4.3,23374.0
Coquimbo,Los Vilos,23374.0,4.3,0.0
Coquimbo,Los Vilos,23374.0,4.3,0.0
Coquimbo,Los Vilos,23374.0,4.3,0.0
Coquimbo,Los Vilos,23374.0,4.3,0.0
Coquimbo,Los Vilos,23374.0,4.3,0.0
Coquimbo,Los Vilos,23374.0,4.3,0.0
Coquimbo,Los Vilos,23374.0,4.3,1.0
Coquimbo,Los Vilos,23374.0,4.3,1.0
Coquimbo,Los Vilos,23374.0,4.3,1.0
Coquimbo,Los Vilos,23374.0,4.3,1.0
Coquimbo,Los Vilos,23374.0,4.3,1.0
Coquimbo,Monte Patria,32527.0,0.0,4303.0
Coquimbo,Monte Patria,32527.0,0.0,32527.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Monte Patria,32527.0,0.0,0.0
Coquimbo,Ovalle,121269.0,7.4,4301.0
Coquimbo,Ovalle,121269.0,7.4,121269.0
Coquimbo,Ovalle,121269.0,7.4,4.0
Coquimbo,Ovalle,121269.0,7.4,4.0
Coquimbo,Ovalle,121269.0,7.4,4.0
Coquimbo,Ovalle,121269.0,7.4,7.0
Coquimbo,Ovalle,121269.0,7.4,7.0
Coquimbo,Ovalle,121269.0,7.4,8.0
Coquimbo,Ovalle,121269.0,7.4,8.0
Coquimbo,Ovalle,121269.0,7.4,8.0
Coquimbo,Ovalle,121269.0,7.4,8.0
Coquimbo,Ovalle,121269.0,7.4,9.0
Coquimbo,Ovalle,121269.0,7.4,9.0
Coquimbo,Paiguano,4675.0,0.0,4105.0
Coquimbo,Paiguano,4675.0,0.0,4675.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Paiguano,4675.0,0.0,0.0
Coquimbo,Punitaqui,12165.0,8.2,4304.0
Coquimbo,Punitaqui,12165.0,8.2,12165.0
Coquimbo,Punitaqui,12165.0,8.2,0.0
Coquimbo,Punitaqui,12165.0,8.2,0.0
Coquimbo,Punitaqui,12165.0,8.2,0.0
Coquimbo,Punitaqui,12165.0,8.2,0.0
Coquimbo,Punitaqui,12165.0,8.2,0.0
Coquimbo,Punitaqui,12165.0,8.2,0.0
Coquimbo,Punitaqui,12165.0,8.2,0.0
Coquimbo,Punitaqui,12165.0,8.2,0.0
Coquimbo,Punitaqui,12165.0,8.2,0.0
Coquimbo,Punitaqui,12165.0,8.2,0.0
Coquimbo,Punitaqui,12165.0,8.2,1.0
