,Region,Codigo region,Comuna,Codigo comuna,Poblacion,fecha,Cantidad
117,Valparaiso,5.0,Cartagena,5603.0,25357.0,2020-04-15,2.0
118,Valparaiso,5.0,Casablanca,5102.0,29170.0,2020-04-13,2.0
119,Valparaiso,5.0,Casablanca,5102.0,29170.0,2020-04-15,1.0
120,Valparaiso,5.0,Catemu,5702.0,15213.0,2020-04-13,0.0
121,Valparaiso,5.0,Catemu,5702.0,15213.0,2020-04-15,0.0
122,Valparaiso,5.0,Concon,5103.0,45889.0,2020-04-13,1.0
123,Valparaiso,5.0,Concon,5103.0,45889.0,2020-04-15,2.0
124,Valparaiso,5.0,El Quisco,5604.0,17742.0,2020-04-13,2.0
125,Valparaiso,5.0,El Quisco,5604.0,17742.0,2020-04-15,3.0
126,Valparaiso,5.0,El Tabo,5605.0,14338.0,2020-04-13,0.0
127,Valparaiso,5.0,El Tabo,5605.0,14338.0,2020-04-15,0.0
128,Valparaiso,5.0,Hijuelas,5503.0,19099.0,2020-04-13,0.0
129,Valparaiso,5.0,Hijuelas,5503.0,19099.0,2020-04-15,0.0
130,Valparaiso,5.0,Isla de Pascua,5201.0,8277.0,2020-04-13,3.0
131,Valparaiso,5.0,Isla de Pascua,5201.0,8277.0,2020-04-15,1.0
132,Valparaiso,5.0,Juan Fernandez,5104.0,1033.0,2020-04-13,0.0
133,Valparaiso,5.0,Juan Fernandez,5104.0,1033.0,2020-04-15,0.0
134,Valparaiso,5.0,La Cruz,5504.0,25321.0,2020-04-13,3.0
135,Valparaiso,5.0,La Cruz,5504.0,25321.0,2020-04-15,2.0
136,Valparaiso,5.0,La Ligua,5401.0,37739.0,2020-04-13,1.0
137,Valparaiso,5.0,La Ligua,5401.0,37739.0,2020-04-15,0.0
138,Valparaiso,5.0,Limache,5802.0,49931.0,2020-04-13,6.0
139,Valparaiso,5.0,Limache,5802.0,49931.0,2020-04-15,8.0
140,Valparaiso,5.0,Llaillay,5703.0,26533.0,2020-04-13,0.0
141,Valparaiso,5.0,Llaillay,5703.0,26533.0,2020-04-15,0.0
142,Valparaiso,5.0,Los Andes,5301.0,68093.0,2020-04-13,3.0
143,Valparaiso,5.0,Los Andes,5301.0,68093.0,2020-04-15,4.0
144,Valparaiso,5.0,Nogales,5506.0,23490.0,2020-04-13,0.0
145,Valparaiso,5.0,Nogales,5506.0,23490.0,2020-04-15,0.0
146,Valparaiso,5.0,Olmue,5803.0,19266.0,2020-04-13,1.0
147,Valparaiso,5.0,Olmue,5803.0,19266.0,2020-04-15,1.0
148,Valparaiso,5.0,Panquehue,5704.0,7633.0,2020-04-13,0.0
149,Valparaiso,5.0,Panquehue,5704.0,7633.0,2020-04-15,0.0
150,Valparaiso,5.0,Papudo,5403.0,6201.0,2020-04-13,0.0
151,Valparaiso,5.0,Papudo,5403.0,6201.0,2020-04-15,0.0
152,Valparaiso,5.0,Petorca,5404.0,10558.0,2020-04-13,1.0
153,Valparaiso,5.0,Petorca,5404.0,10558.0,2020-04-15,0.0
154,Valparaiso,5.0,Puchuncavi,5105.0,20071.0,2020-04-13,0.0
155,Valparaiso,5.0,Puchuncavi,5105.0,20071.0,2020-04-15,0.0
156,Valparaiso,5.0,Putaendo,5705.0,17645.0,2020-04-13,0.0
157,Valparaiso,5.0,Putaendo,5705.0,17645.0,2020-04-15,1.0
158,Valparaiso,5.0,Quillota,5501.0,97572.0,2020-04-13,5.0
159,Valparaiso,5.0,Quillota,5501.0,97572.0,2020-04-15,5.0
160,Valparaiso,5.0,Quilpue,5801.0,167085.0,2020-04-13,7.0
161,Valparaiso,5.0,Quilpue,5801.0,167085.0,2020-04-15,5.0
162,Valparaiso,5.0,Quintero,5107.0,36135.0,2020-04-13,0.0
163,Valparaiso,5.0,Quintero,5107.0,36135.0,2020-04-15,0.0
164,Valparaiso,5.0,Rinconada,5303.0,11263.0,2020-04-13,2.0
165,Valparaiso,5.0,Rinconada,5303.0,11263.0,2020-04-15,2.0
166,Valparaiso,5.0,San Antonio,5601.0,96761.0,2020-04-13,10.0
167,Valparaiso,5.0,San Antonio,5601.0,96761.0,2020-04-15,8.0
168,Valparaiso,5.0,San Esteban,5304.0,20643.0,2020-04-13,0.0
169,Valparaiso,5.0,San Esteban,5304.0,20643.0,2020-04-15,0.0
170,Valparaiso,5.0,San Felipe,5701.0,83494.0,2020-04-13,1.0
171,Valparaiso,5.0,San Felipe,5701.0,83494.0,2020-04-15,0.0
172,Valparaiso,5.0,Santa Maria,5706.0,16367.0,2020-04-13,0.0
173,Valparaiso,5.0,Santa Maria,5706.0,16367.0,2020-04-15,0.0
174,Valparaiso,5.0,Santo Domingo,5606.0,11934.0,2020-04-13,2.0
175,Valparaiso,5.0,Santo Domingo,5606.0,11934.0,2020-04-15,6.0
176,Valparaiso,5.0,Valparaiso,5101.0,315732.0,2020-04-13,15.0
177,Valparaiso,5.0,Valparaiso,5101.0,315732.0,2020-04-15,12.0
178,Valparaiso,5.0,Villa Alemana,5804.0,139310.0,2020-04-13,1.0
179,Valparaiso,5.0,Villa Alemana,5804.0,139310.0,2020-04-15,1.0
180,Valparaiso,5.0,Vina del Mar,5109.0,361371.0,2020-04-13,15.0
181,Valparaiso,5.0,Vina del Mar,5109.0,361371.0,2020-04-15,12.0
182,Valparaiso,5.0,Zapallar,5405.0,7994.0,2020-04-13,0.0
183,Valparaiso,5.0,Zapallar,5405.0,7994.0,2020-04-15,0.0
184,Valparaiso,5.0,Total,,1960170.0,2020-04-13,86.0
185,Valparaiso,5.0,Total,,1960170.0,2020-04-15,81.0
186,,,,,,2020-04-13,
187,,,,,,2020-04-15,
188,Metropolitana,13.0,Alhue,13502.0,7405.0,2020-04-13,0.0
189,Metropolitana,13.0,Alhue,13502.0,7405.0,2020-04-15,0.0
190,Metropolitana,13.0,Buin,13402.0,109641.0,2020-04-13,15.0
191,Metropolitana,13.0,Buin,13402.0,109641.0,2020-04-15,13.0
192,Metropolitana,13.0,Calera de Tango,13403.0,28525.0,2020-04-13,1.0
193,Metropolitana,13.0,Calera de Tango,13403.0,28525.0,2020-04-15,0.0
194,Metropolitana,13.0,Cerrillos,13102.0,88956.0,2020-04-13,13.0
195,Metropolitana,13.0,Cerrillos,13102.0,88956.0,2020-04-15,18.0
196,Metropolitana,13.0,Cerro Navia,13103.0,142465.0,2020-04-13,26.0
197,Metropolitana,13.0,Cerro Navia,13103.0,142465.0,2020-04-15,28.0
198,Metropolitana,13.0,Colina,13301.0,180353.0,2020-04-13,20.0
199,Metropolitana,13.0,Colina,13301.0,180353.0,2020-04-15,15.0
200,Metropolitana,13.0,Conchali,13104.0,139195.0,2020-04-13,24.0
201,Metropolitana,13.0,Conchali,13104.0,139195.0,2020-04-15,26.0
202,Metropolitana,13.0,Curacavi,13503.0,36430.0,2020-04-13,6.0
203,Metropolitana,13.0,Curacavi,13503.0,36430.0,2020-04-15,4.0
204,Metropolitana,13.0,El Bosque,13105.0,172000.0,2020-04-13,47.0
205,Metropolitana,13.0,El Bosque,13105.0,172000.0,2020-04-15,42.0
206,Metropolitana,13.0,El Monte,13602.0,40014.0,2020-04-13,8.0
207,Metropolitana,13.0,El Monte,13602.0,40014.0,2020-04-15,4.0
208,Metropolitana,13.0,Estacion Central,13106.0,206792.0,2020-04-13,34.0
209,Metropolitana,13.0,Estacion Central,13106.0,206792.0,2020-04-15,39.0
210,Metropolitana,13.0,Huechuraba,13107.0,112528.0,2020-04-13,19.0
211,Metropolitana,13.0,Huechuraba,13107.0,112528.0,2020-04-15,21.0
212,Metropolitana,13.0,Independencia,13108.0,142065.0,2020-04-13,27.0
213,Metropolitana,13.0,Independencia,13108.0,142065.0,2020-04-15,28.0
214,Metropolitana,13.0,Isla de Maipo,13603.0,40171.0,2020-04-13,7.0
215,Metropolitana,13.0,Isla de Maipo,13603.0,40171.0,2020-04-15,5.0
216,Metropolitana,13.0,La Cisterna,13109.0,100434.0,2020-04-13,21.0
217,Metropolitana,13.0,La Cisterna,13109.0,100434.0,2020-04-15,24.0
218,Metropolitana,13.0,La Florida,13110.0,402433.0,2020-04-13,72.0
219,Metropolitana,13.0,La Florida,13110.0,402433.0,2020-04-15,62.0
220,Metropolitana,13.0,La Granja,13111.0,122557.0,2020-04-13,26.0
221,Metropolitana,13.0,La Granja,13111.0,122557.0,2020-04-15,22.0
222,Metropolitana,13.0,La Pintana,13112.0,189335.0,2020-04-13,34.0
223,Metropolitana,13.0,La Pintana,13112.0,189335.0,2020-04-15,38.0
224,Metropolitana,13.0,La Reina,13113.0,100252.0,2020-04-13,15.0
225,Metropolitana,13.0,La Reina,13113.0,100252.0,2020-04-15,13.0
226,Metropolitana,13.0,Lampa,13302.0,126898.0,2020-04-13,18.0
227,Metropolitana,13.0,Lampa,13302.0,126898.0,2020-04-15,17.0
228,Metropolitana,13.0,Las Condes,13114.0,330759.0,2020-04-13,47.0
229,Metropolitana,13.0,Las Condes,13114.0,330759.0,2020-04-15,38.0
230,Metropolitana,13.0,Lo Barnechea,13115.0,124076.0,2020-04-13,23.0
231,Metropolitana,13.0,Lo Barnechea,13115.0,124076.0,2020-04-15,25.0
232,Metropolitana,13.0,Lo Espejo,13116.0,103865.0,2020-04-13,37.0
233,Metropolitana,13.0,Lo Espejo,13116.0,103865.0,2020-04-15,33.0
234,Metropolitana,13.0,Lo Prado,13117.0,104403.0,2020-04-13,18.0
235,Metropolitana,13.0,Lo Prado,13117.0,104403.0,2020-04-15,14.0
236,Metropolitana,13.0,Macul,13118.0,134635.0,2020-04-13,15.0
237,Metropolitana,13.0,Macul,13118.0,134635.0,2020-04-15,9.0
238,Metropolitana,13.0,Maipu,13119.0,578605.0,2020-04-13,81.0
239,Metropolitana,13.0,Maipu,13119.0,578605.0,2020-04-15,81.0
240,Metropolitana,13.0,Maria Pinto,13504.0,14926.0,2020-04-13,0.0
241,Metropolitana,13.0,Maria Pinto,13504.0,14926.0,2020-04-15,0.0
242,Metropolitana,13.0,Melipilla,13501.0,141612.0,2020-04-13,5.0
243,Metropolitana,13.0,Melipilla,13501.0,141612.0,2020-04-15,7.0
244,Metropolitana,13.0,Nunoa,13120.0,250192.0,2020-04-13,60.0
245,Metropolitana,13.0,Nunoa,13120.0,250192.0,2020-04-15,64.0
246,Metropolitana,13.0,Padre Hurtado,13604.0,74188.0,2020-04-13,11.0
247,Metropolitana,13.0,Padre Hurtado,13604.0,74188.0,2020-04-15,9.0
248,Metropolitana,13.0,Paine,13404.0,82766.0,2020-04-13,5.0
249,Metropolitana,13.0,Paine,13404.0,82766.0,2020-04-15,5.0
250,Metropolitana,13.0,Pedro Aguirre Cerda,13121.0,107803.0,2020-04-13,34.0
251,Metropolitana,13.0,Pedro Aguirre Cerda,13121.0,107803.0,2020-04-15,44.0
252,Metropolitana,13.0,Penaflor,13605.0,101058.0,2020-04-13,9.0
253,Metropolitana,13.0,Penaflor,13605.0,101058.0,2020-04-15,8.0
254,Metropolitana,13.0,Penalolen,13122.0,266798.0,2020-04-13,61.0
255,Metropolitana,13.0,Penalolen,13122.0,266798.0,2020-04-15,54.0
256,Metropolitana,13.0,Pirque,13202.0,30433.0,2020-04-13,5.0
257,Metropolitana,13.0,Pirque,13202.0,30433.0,2020-04-15,6.0
258,Metropolitana,13.0,Providencia,13123.0,157749.0,2020-04-13,27.0
259,Metropolitana,13.0,Providencia,13123.0,157749.0,2020-04-15,22.0
260,Metropolitana,13.0,Pudahuel,13124.0,253139.0,2020-04-13,39.0
261,Metropolitana,13.0,Pudahuel,13124.0,253139.0,2020-04-15,35.0
262,Metropolitana,13.0,Puente Alto,13201.0,645909.0,2020-04-13,179.0
263,Metropolitana,13.0,Puente Alto,13201.0,645909.0,2020-04-15,169.0
264,Metropolitana,13.0,Quilicura,13125.0,254694.0,2020-04-13,49.0
265,Metropolitana,13.0,Quilicura,13125.0,254694.0,2020-04-15,45.0
266,Metropolitana,13.0,Quinta Normal,13126.0,136368.0,2020-04-13,45.0
267,Metropolitana,13.0,Quinta Normal,13126.0,136368.0,2020-04-15,51.0
268,Metropolitana,13.0,Recoleta,13127.0,190075.0,2020-04-13,39.0
269,Metropolitana,13.0,Recoleta,13127.0,190075.0,2020-04-15,34.0
270,Metropolitana,13.0,Renca,13128.0,160847.0,2020-04-13,20.0
271,Metropolitana,13.0,Renca,13128.0,160847.0,2020-04-15,26.0
272,Metropolitana,13.0,San Bernardo,13401.0,334836.0,2020-04-13,81.0
273,Metropolitana,13.0,San Bernardo,13401.0,334836.0,2020-04-15,77.0
274,Metropolitana,13.0,San Joaquin,13129.0,103485.0,2020-04-13,24.0
275,Metropolitana,13.0,San Joaquin,13129.0,103485.0,2020-04-15,26.0
276,Metropolitana,13.0,San Jose de Maipo,13203.0,18644.0,2020-04-13,1.0
277,Metropolitana,13.0,San Jose de Maipo,13203.0,18644.0,2020-04-15,1.0
278,Metropolitana,13.0,San Miguel,13130.0,133059.0,2020-04-13,40.0
279,Metropolitana,13.0,San Miguel,13130.0,133059.0,2020-04-15,39.0
280,Metropolitana,13.0,San Pedro,13505.0,11953.0,2020-04-13,0.0
281,Metropolitana,13.0,San Pedro,13505.0,11953.0,2020-04-15,0.0
282,Metropolitana,13.0,San Ramon,13131.0,86510.0,2020-04-13,8.0
283,Metropolitana,13.0,San Ramon,13131.0,86510.0,2020-04-15,14.0
284,Metropolitana,13.0,Santiago,13101.0,503147.0,2020-04-13,169.0
285,Metropolitana,13.0,Santiago,13101.0,503147.0,2020-04-15,138.0
286,Metropolitana,13.0,Talagante,13601.0,81838.0,2020-04-13,9.0
287,Metropolitana,13.0,Talagante,13601.0,81838.0,2020-04-15,9.0
288,Metropolitana,13.0,Tiltil,13303.0,21477.0,2020-04-13,1.0
289,Metropolitana,13.0,Tiltil,13303.0,21477.0,2020-04-15,1.0
290,Metropolitana,13.0,Vitacura,13132.0,96774.0,2020-04-13,19.0
291,Metropolitana,13.0,Vitacura,13132.0,96774.0,2020-04-15,11.0
292,Metropolitana,13.0,Total,,8125072.0,2020-04-13,1595.0
293,Metropolitana,13.0,Total,,8125072.0,2020-04-15,1620.0
294,,,,,,2020-04-13,
295,,,,,,2020-04-15,
296,Del Libertador General Bernardo O’Higgins,6.0,Chepica,6302.0,15925.0,2020-04-13,0.0
297,Del Libertador General Bernardo O’Higgins,6.0,Chepica,6302.0,15925.0,2020-04-15,0.0
298,Del Libertador General Bernardo O’Higgins,6.0,Chimbarongo,6303.0,37696.0,2020-04-13,0.0
299,Del Libertador General Bernardo O’Higgins,6.0,Chimbarongo,6303.0,37696.0,2020-04-15,0.0
300,Del Libertador General Bernardo O’Higgins,6.0,Codegua,6102.0,14096.0,2020-04-13,0.0
301,Del Libertador General Bernardo O’Higgins,6.0,Codegua,6102.0,14096.0,2020-04-15,0.0
302,Del Libertador General Bernardo O’Higgins,6.0,Coinco,6103.0,7831.0,2020-04-13,0.0
303,Del Libertador General Bernardo O’Higgins,6.0,Coinco,6103.0,7831.0,2020-04-15,0.0
304,Del Libertador General Bernardo O’Higgins,6.0,Coltauco,6104.0,21263.0,2020-04-13,0.0
305,Del Libertador General Bernardo O’Higgins,6.0,Coltauco,6104.0,21263.0,2020-04-15,0.0
306,Del Libertador General Bernardo O’Higgins,6.0,Donihue,6105.0,22700.0,2020-04-13,0.0
307,Del Libertador General Bernardo O’Higgins,6.0,Donihue,6105.0,22700.0,2020-04-15,0.0
308,Del Libertador General Bernardo O’Higgins,6.0,Graneros,6106.0,36504.0,2020-04-13,0.0
309,Del Libertador General Bernardo O’Higgins,6.0,Graneros,6106.0,36504.0,2020-04-15,0.0
310,Del Libertador General Bernardo O’Higgins,6.0,La Estrella,6202.0,3114.0,2020-04-13,0.0
311,Del Libertador General Bernardo O’Higgins,6.0,La Estrella,6202.0,3114.0,2020-04-15,0.0
312,Del Libertador General Bernardo O’Higgins,6.0,Las Cabras,6107.0,26749.0,2020-04-13,0.0
313,Del Libertador General Bernardo O’Higgins,6.0,Las Cabras,6107.0,26749.0,2020-04-15,1.0
314,Del Libertador General Bernardo O’Higgins,6.0,Litueche,6203.0,6765.0,2020-04-13,0.0
315,Del Libertador General Bernardo O’Higgins,6.0,Litueche,6203.0,6765.0,2020-04-15,0.0
316,Del Libertador General Bernardo O’Higgins,6.0,Lolol,6304.0,7289.0,2020-04-13,0.0
317,Del Libertador General Bernardo O’Higgins,6.0,Lolol,6304.0,7289.0,2020-04-15,0.0
318,Del Libertador General Bernardo O’Higgins,6.0,Machali,6108.0,59913.0,2020-04-13,0.0
319,Del Libertador General Bernardo O’Higgins,6.0,Machali,6108.0,59913.0,2020-04-15,0.0
320,Del Libertador General Bernardo O’Higgins,6.0,Malloa,6109.0,14163.0,2020-04-13,0.0
321,Del Libertador General Bernardo O’Higgins,6.0,Malloa,6109.0,14163.0,2020-04-15,0.0
322,Del Libertador General Bernardo O’Higgins,6.0,Marchihue,6204.0,7632.0,2020-04-13,0.0
323,Del Libertador General Bernardo O’Higgins,6.0,Marchihue,6204.0,7632.0,2020-04-15,0.0
324,Del Libertador General Bernardo O’Higgins,6.0,Mostazal,6110.0,27462.0,2020-04-13,0.0
325,Del Libertador General Bernardo O’Higgins,6.0,Mostazal,6110.0,27462.0,2020-04-15,0.0
326,Del Libertador General Bernardo O’Higgins,6.0,Nancagua,6305.0,19141.0,2020-04-13,0.0
327,Del Libertador General Bernardo O’Higgins,6.0,Nancagua,6305.0,19141.0,2020-04-15,0.0
328,Del Libertador General Bernardo O’Higgins,6.0,Navidad,6205.0,6904.0,2020-04-13,0.0
329,Del Libertador General Bernardo O’Higgins,6.0,Navidad,6205.0,6904.0,2020-04-15,0.0
330,Del Libertador General Bernardo O’Higgins,6.0,Olivar,6111.0,14624.0,2020-04-13,3.0
331,Del Libertador General Bernardo O’Higgins,6.0,Olivar,6111.0,14624.0,2020-04-15,4.0
332,Del Libertador General Bernardo O’Higgins,6.0,Palmilla,6306.0,13299.0,2020-04-13,0.0
333,Del Libertador General Bernardo O’Higgins,6.0,Palmilla,6306.0,13299.0,2020-04-15,0.0
334,Del Libertador General Bernardo O’Higgins,6.0,Paredones,6206.0,6349.0,2020-04-13,0.0
335,Del Libertador General Bernardo O’Higgins,6.0,Paredones,6206.0,6349.0,2020-04-15,0.0
336,Del Libertador General Bernardo O’Higgins,6.0,Peralillo,6307.0,11848.0,2020-04-13,0.0
337,Del Libertador General Bernardo O’Higgins,6.0,Peralillo,6307.0,11848.0,2020-04-15,0.0
338,Del Libertador General Bernardo O’Higgins,6.0,Peumo,6112.0,14952.0,2020-04-13,0.0
339,Del Libertador General Bernardo O’Higgins,6.0,Peumo,6112.0,14952.0,2020-04-15,0.0
340,Del Libertador General Bernardo O’Higgins,6.0,Pichidegua,6113.0,20743.0,2020-04-13,0.0
341,Del Libertador General Bernardo O’Higgins,6.0,Pichidegua,6113.0,20743.0,2020-04-15,0.0
342,Del Libertador General Bernardo O’Higgins,6.0,Pichilemu,6201.0,17882.0,2020-04-13,0.0
